Matrix: 3193 by 2
row 206:     0.03689262     0.07409211 
row 207:      0.1092359     0.02042173 
row 208:    0.009045219      0.1088069 
row 209:     0.04254632     0.09524506 
row 210:     0.01674719      0.1206575 
row 211:     0.02234075      0.1447708 
row 212:       0.152762      0.0303756 
row 213:     0.06392994      0.1332789 
row 214:     0.02026174      0.1690814 
row 215:      0.2177628    0.008090584 
row 216:     0.02220969      0.2140179 
row 217:      0.1925271     0.04501522 
row 218:      0.2842176     0.01661609 
row 219:     0.07469238      0.1928047 
row 220:     0.02577075      0.2554661 
row 221:     0.01931286         0.3068 
row 222:      0.2555679     0.06986845 
row 223:      0.3708721     0.02096307 
row 224:     0.07305369      0.3189139 
row 225:     0.03687134      0.2929959 
row 226:     0.02868107      0.4147723 
row 227:      0.6923088      0.4582455 
row 228:     0.01363561      0.4698479 
row 229:      0.8995397      0.4385916 
row 230:      0.6067497      0.1387423 
row 231:       0.646986     0.04699637 
row 232:      0.9618315      0.4164519 
row 233:      0.6903688     0.01615224 
row 234:      0.9837489      0.3674798 
row 235:      0.9684163      0.3540579 
row 236:      0.9832953      0.3094147 
row 237:      0.6560391     0.06232721 
row 238:      0.7240348     0.02151226 
row 239:      0.8604885      0.2465916 
row 240:      0.9469185      0.2365014 
row 241:      0.7465495      0.1161493 
row 242:        0.98221      0.2179648 
row 243:      0.8059432     0.03633138 
row 244:      0.8101476     0.01489122 
row 245:      0.8478853     0.01798908 
row 246:      0.9861058       0.350667 
row 247:      0.7967609      0.1320579 
row 248:      0.9833857      0.1899797 
row 249:      0.9203865      0.1562829 
row 250:      0.1029721      0.7971312 
row 251:      0.9670867      0.1734613 
row 252:      0.8905891     0.04996599 
row 253:      0.9921409       0.140895 
row 254:     0.03077559      0.7544336 
row 255:      0.9810957      0.1314517 
row 256:     0.01359312      0.7632722 
row 257:      0.9452559     0.09035309 
row 258:      0.9130669      0.0154298 
row 259:      0.9824702      0.0914192 
row 260:      0.9639134      0.1020724 
row 261:      0.9204851     0.05563026 
row 262:     0.02343947      0.7753733 
row 263:     0.03372408       0.828849 
row 264:      0.9680222     0.02825848 
row 265:      0.9821491      0.1113704 
row 266:     0.01074718      0.8503588 
row 267:     0.03369093      0.7881526 
row 268:      0.9712499     0.06059393 
row 269:     0.01106694      0.7304569 
row 270:      0.9565967     0.04168439 
row 271:      0.9616791      0.1539221 
row 272:     0.01487006       0.867828 
row 273:      0.8772739     0.01452896 
row 274:      0.9842799     0.02604008 
row 275:      0.8738359      0.1171353 
row 276:      0.9650084      0.1971635 
row 277:      0.9860093      0.1712891 
row 278:     0.01783483       0.954055 
row 279:      0.2303984      0.9295515 
row 280:      0.0421431      0.7394928 
row 281:      0.8599533     0.06157368 
row 282:      0.9516355      0.1850244 
row 283:      0.9044916       0.219904 
row 284:     0.01178899       0.981859 
row 285:       0.787662     0.09269748 
row 286:     0.01375053      0.7465538 
row 287:      0.7994784      0.1609205 
row 288:     0.01449376      0.7145668 
row 289:     0.04744845      0.9852336 
row 290:      0.8939276     0.01504173 
row 291:     0.01734305      0.6666371 
row 292:     0.05949184      0.9457301 
row 293:      0.7972134     0.01801219 
row 294:     0.06464689      0.9811422 
row 295:     0.05661554      0.7361916 
row 296:     0.08847731      0.9780387 
row 297:      0.9559994      0.2169095 
row 298:     0.02012235       0.628436 
row 299:       0.157675      0.9714189 
row 300:      0.7689136      0.0276543 
row 301:     0.04255522      0.4548737 
row 302:      0.7102852     0.07499811 
row 303:      0.1272206      0.9865556 
row 304:      0.8596714      0.1687021 
row 305:      0.9854528      0.2420299 
row 306:      0.1533852      0.9871476 
row 307:      0.9090452      0.3464075 
row 308:       0.062256      0.7207459 
row 309:      0.9774626      0.2545253 
row 310:      0.1685466      0.9852567 
row 311:     0.01989676      0.5120353 
row 312:      0.7822897     0.01207222 
row 313:      0.6387076     0.08941461 
row 314:      0.9813183      0.3863395 
row 315:      0.7072524     0.01398736 
row 316:      0.2149041      0.9764234 
row 317:       0.950156      0.2959473 
row 318:      0.9839663      0.4215701 
row 319:      0.8141284      0.3412313 
row 320:      0.6312271     0.01556496 
row 321:      0.9258162      0.4007811 
row 322:      0.2811956      0.9768748 
row 323:      0.9638787      0.4727835 
row 324:      0.9774328      0.4035277 
row 325:      0.6492191     0.02150139 
row 326:     0.02937415         0.4701 
row 327:      0.5979139     0.03379204 
row 328:      0.6242158     0.05478678 
row 329:      0.5692097     0.01480733 
row 330:      0.4600639       0.310773 
row 331:      0.4551912       0.792509 
row 332:      0.7443449        0.21488 
row 333:      0.9888718      0.4915233 
row 334:      0.9689296      0.4316549 
row 335:      0.4064699      0.9309354 
row 336:     0.01932742      0.4512346 
row 337:      0.3155089      0.5205486 
row 338:      0.9659187      0.5174637 
row 339:      0.9856207      0.5084745 
row 340:      0.9739766      0.4935181 
row 341:      0.3946535      0.9748996 
row 342:      0.1332378      0.6207341 
row 343:      0.4474931      0.9792045 
row 344:     0.03395988      0.4347441 
row 345:     0.01698051      0.2891321 
row 346:      0.5139281      0.1545434 
row 347:     0.03947667      0.3148444 
row 348:     0.01236662      0.4134033 
row 349:      0.4746834     0.06015545 
row 350:      0.9829668      0.5692119 
row 351:      0.4412265       0.014345 
row 352:      0.4986356       0.931967 
row 353:      0.1728974      0.1013083 
row 354:      0.5361806      0.9784291 
row 355:     0.02254861      0.3238271 
row 356:      0.8512599      0.4626732 
row 357:      0.9497633      0.5520948 
row 358:     0.02748114      0.2818815 
row 359:     0.03882115       0.199634 
row 360:      0.9820681      0.6306299 
row 361:      0.5744891      0.9801441 
row 362:      0.1699051      0.0581994 
row 363:      0.8762472       0.538698 
row 364:     0.08359284      0.1143808 
row 365:      0.8833726      0.4814393 
row 366:      0.2066634      0.0164506 
row 367:      0.9526235      0.6746389 
row 368:      0.6118327      0.9366408 
row 369:      0.6679292       0.981742 
row 370:      0.8152697      0.7163411 
row 371:     0.03373326      0.1260088 
row 372:      0.9426757      0.7502053 
row 373:      0.0200184      0.1904712 
row 374:      0.7823419      0.9095241 
row 375:      0.1426202     0.06080895 
row 376:      0.7520663       0.972423 
row 377:      0.7364473      0.9505363 
row 378:       0.130658     0.04011217 
row 379:       0.979542      0.7919123 
row 380:      0.7085197      0.9302372 
row 381:      0.7798175       0.988965 
row 382:     0.01943369     0.09456926 
row 383:      0.9221724      0.8494616 
row 384:      0.7940259      0.9590529 
row 385:     0.07473885     0.06688844 
row 386:      0.9747081      0.8813602 
row 387:      0.8234781      0.9839996 
row 388:     0.09123459     0.03029954 
row 389:       0.164877    0.008118464 
row 390:      0.9388986      0.7981814 
row 391:      0.8516064      0.9245652 
row 392:     0.07120498     0.02831521 
row 393:      0.8786076      0.9805652 
row 394:      0.9530953       0.929241 
row 395:      0.9370349       0.977078 
row 396:      0.9183266      0.9640493 
row 397:      0.9652861      0.9815631 
row 398:      0.9807113      0.9882165 
row 399:      0.2051085      0.9611083 
row 400:     0.03849808      0.5920336 
row 401:       0.938826      0.2214111 
row 402:     0.03305953     0.05105147 
row 403:     0.06204433      0.7641859 
row 404:     0.01700287      0.6488564 
row 405:     0.06966989      0.9615185 
row 406:      0.7876869     0.02676614 
row 407:     0.04228489      0.9620624 
row 408:      0.1417373      0.0253184 
row 409:     0.05184286      0.1156898 
row 410:      0.9057604     0.02838196 
row 411:     0.02646152      0.9399986 
row 412:      0.1889697      0.0208489 
row 413:     0.05642849      0.1707113 
