IntMatrix: 6184 by 3
row 1550:   1385    761   1220 
row 1551:    430    876    875 
row 1552:    877    435    181 
row 1553:    530    877    182 
row 1554:    878    736   1368 
row 1555:    688    878    403 
row 1556:   1363    493   1065 
row 1557:    814    896   1498 
row 1558:    880    226    348 
row 1559:    180    880    348 
row 1560:    881    440    433 
row 1561:     27    881     26 
row 1562:    882    223     19 
row 1563:     20    882     19 
row 1564:    883    420   1084 
row 1565:    858   1083    633 
row 1566:   1218    439   1127 
row 1567:    225    884    424 
row 1568:    885    436    708 
row 1569:   1250   1711    708 
row 1570:    886    727   1361 
row 1571:   1489    886    427 
row 1572:   1347   1757   2185 
row 1573:   1494    875   1825 
row 1574:    888    526   1316 
row 1575:    882    888    223 
row 1576:    889    866    443 
row 1577:    579   1015    283 
row 1578:    890    252    723 
row 1579:    281    890    429 
row 1580:    891    464    446 
row 1581:    916    918    281 
row 1582:    892    574    447 
row 1583:    453    892    233 
row 1584:   1233   1232   2094 
row 1585:    804   1435   1826 
row 1586:    894    470    722 
row 1587:    249   1360    722 
row 1588:    895    467    450 
row 1589:     46    895    258 
row 1590:    896    489    451 
row 1591:    619    814   1498 
row 1592:   1708   1290    307 
row 1593:    868    937   1524 
row 1594:    898    462    720 
row 1595:    452    898    720 
row 1596:    899     64     65 
row 1597:    236    899     65 
row 1598:    910    257    260 
row 1599:    724    900    470 
row 1600:    901    457    302 
row 1601:    696    904    302 
row 1602:    902   1171   1499 
row 1603:   1135    718   1907 
row 1604:   1135    459    718 
row 1605:    863    903    241 
row 1606:    904    421   1228 
row 1607:    302    904    901 
row 1608:   1225    891    918 
row 1609:    464    905    245 
row 1610:    906   1768   2661 
row 1611:   1826   1435   1828 
row 1612:   1148   2080   1503 
row 1613:   1816    907    279 
row 1614:   1474    854    466 
row 1615:    878   1368    403 
row 1616:    909    275    874 
row 1617:    474    909    429 
row 1618:    910    449    722 
row 1619:    257    910    900 
row 1620:   1137    724    470 
row 1621:    909    911    275 
row 1622:    912    160    161 
row 1623:    477    912    267 
row 1624:    913   1233   1504 
row 1625:    715    913    272 
row 1626:    914    401    701 
row 1627:   1124    914    283 
row 1628:    915    490   1505 
row 1629:    925   1504    729 
row 1630:    918    487    483 
row 1631:    869    916    281 
row 1632:    917    914    485 
row 1633:    297    917    481 
row 1634:    918    483   1225 
row 1635:    281    918    891 
row 1636:   1209    856   1007 
row 1637:   1361    919    441 
row 1638:   1344    700    497 
row 1639:   1014    920    304 
row 1640:    921    879   1498 
row 1641:    451   1440    896 
row 1642:    922   1981   1506 
row 1643:    250   2182   1507 
row 1644:   1511   1235   1508 
row 1645:   2079   1019   1509 
row 1646:    927    400    686 
row 1647:    170    491   1510 
row 1648:    925    480    482 
row 1649:    913   1504    482 
row 1650:   2183   1236   1511 
row 1651:    893   2104   1512 
row 1652:    927    686   1284 
row 1653:    298    927   1341 
row 1654:    928   1476   1513 
row 1655:    492   1237   1514 
row 1656:   2447    929   2968 
row 1657:    802   2924   2379 
row 1658:   1517   1887   2380 
row 1659:    789   2045   1832 
row 1660:    931    230    601 
row 1661:   1037   1287   1519 
row 1662:    932    790   1520 
row 1663:    503    932    313 
row 1664:    933    920    700 
row 1665:    870    712   1697 
row 1666:    934    356   1459 
row 1667:    540   1691   1522 
row 1668:   1585    592    796 
row 1669:    499   1736   1833 
row 1670:    239   1819   1488 
row 1671:   1408    936    579 
row 1672:    937   1028   1524 
row 1673:   1414    937    868 
row 1674:   1449   2164   2381 
row 1675:   1848   1038   1729 
row 1676:   1303   2826   2226 
row 1677:   1431    805   1528 
row 1678:    940    316    849 
row 1679:   1816   1247   1710 
row 1680:   1027    507    587 
row 1681:    136    941    322 
row 1682:    942    235    234 
row 1683:    586    942    314 
row 1684:    943    508    580 
row 1685:   1033    943    321 
row 1686:    944    611    133 
row 1687:    134    944    133 
row 1688:   1249   1589    947 
row 1689:   1027   1293    322 
row 1690:    946   1034   1529 
row 1691:    519    510   1530 
row 1692:    947    513    956 
row 1693:    944    947    510 
row 1694:    948    708    327 
row 1695:    503   1243    328 
row 1696:   1836   1151   2382 
row 1697:   2103   1604   1532 
row 1698:   1245   2450   2383 
row 1699:   1380   2145   2384 
row 1700:   1776   1253   1535 
row 1701:   2008    637   1536 
row 1702:   1098   2318   2919 
row 1703:    994   1559   2713 
row 1704:   2450   1709   1990 
row 1705:    753   1255   1540 
row 1706:    954   1479   1541 
row 1707:    459   1357    718 
row 1708:   1417    795    641 
row 1709:   1033    955    794 
row 1710:    956    946   1530 
row 1711:    947    956    510 
row 1712:   1150   2323   2969 
row 1713:   1675   2317   2592 
row 1714:   1516   2698   2387 
row 1715:   1349   1758   2388 
row 1716:   1052   1604   1846 
row 1717:   1534   1772   1847 
row 1718:   1526   1791   1848 
row 1719:    799   1422   1549 
row 1720:    962    523    524 
row 1721:   1446    961    820 
row 1722:    962    352    820 
row 1723:    961    962    820 
row 1724:    963    751    808 
row 1725:    125    963    523 
row 1726:    964   1633   1550 
row 1727:    888   1316   1551 
row 1728:    965    423    691 
row 1729:    222   1664   1552 
row 1730:   1213    527    864 
row 1731:    836    966    353 
row 1732:   1073    338    624 
row 1733:    968    967    357 
row 1734:    968    529    967 
row 1735:   1085   1389    357 
row 1736:    969    365    757 
row 1737:    978   1458    757 
row 1738:    970    532   1262 
row 1739:    968    970    529 
row 1740:    971    533    413 
row 1741:    858    971    413 
row 1742:    972    534    650 
row 1743:   1091    972    367 
row 1744:    973    538    120 
row 1745:    361    973    121 
row 1746:    974    821    535 
row 1747:   1074    974    361 
row 1748:    975   1164   1553 
row 1749:    779    975    773 
row 1750:    976    540    758 
row 1751:   1392   1719   1778 
row 1752:    977    771    842 
row 1753:    777    977    385 
row 1754:   1417    229    794 
row 1755:   1384   1458    641 
row 1756:   1085   1082   1555 
row 1757:    350    979   1082 
row 1758:    546   1393   1849 
row 1759:    826   1091   1557 
row 1760:   1538   2233   2705 
row 1761:   1275   1721   2006 
row 1762:   1663    839   1468 
row 1763:    840    982    374 
row 1764:    983   1780   2171 
row 1765:   1090   1326   2068 
row 1766:   1162   1843   2592 
row 1767:   2795   1850   1969 
row 1768:    985   1462   1563 
row 1769:    367   1266    980 
row 1770:   1270   1164   2010 
row 1771:    987    986   1264 
row 1772:    987    372    561 
row 1773:    390    998   1573 
row 1774:   1267   1335   1565 
row 1775:   1111    660   1660 
row 1776:    989    543    759 
row 1777:    368   1672   1566 
row 1778:   1109    662    649 
row 1779:    837    990    380 
row 1780:    991    561    554 
row 1781:   1108    991    379 
row 1782:   2653   2391   3118 
row 1783:   1196   1793   2392 
row 1784:   1200   2850   2792 
row 1785:   1391   1897   2751 
row 1786:   1558   3132   1856 
row 1787:   1163   1927   1572 
row 1788:   1404   1783    556 
row 1789:   1471   1662    995 
row 1790:    996    559    562 
row 1791:   1000   1337    394 
row 1792:    997    391    848 
row 1793:    679   1472    848 
row 1794:    998   1335   1573 
row 1795:   1660    998    390 
row 1796:    999    386    566 
row 1797:    559    999    566 
row 1798:   1120   1337   1574 
row 1799:    569   1000    394 
row 1800:   1113    383    780 
row 1801:   1002   1337    563 
row 1802:    564   1120   1574 
row 1803:    996   1002    563 
row 1804:   1003    560    681 
row 1805:    107   1003    393 
row 1806:   1004    562     97 
row 1807:     98   1004     97 
row 1808:   1005    568    678 
row 1809:    682   1005    397 
row 1810:   1006   1000    396 
row 1811:    567   1121    396 
row 1812:   1477    856    710 
row 1813:    487   1007    243 
row 1814:   1017   2081    798 
row 1815:   1619    342   2282 
row 1816:   1009   1581    344 
row 1817:    573   1009    226 
row 1818:   1010    237    231 
row 1819:    447   1010    231 
row 1820:   1011    460    719 
row 1821:    904   1011    421 
row 1822:   1012    275    911 
row 1823:    724   1012    911 
row 1824:   1013    577   1360 
row 1825:    726   1013    249 
row 1826:   1014    425    920 
row 1827:    866   1014    304 
row 1828:   1015    578    889 
row 1829:   1124   1015    889 
row 1830:   1246    942    586 
row 1831:    716   1016    508 
row 1832:   1017   1036   1590 
row 1833:    301   1726   1591 
row 1834:   1123   2017    581 
row 1835:    731   1311   2049 
row 1836:   1019    299   1235 
row 1837:   1509   1019    923 
row 1838:   1020    582   1339 
row 1839:    316   1020    399 
row 1840:   1123   1021   1579 
row 1841:   1279   2019    581 
row 1842:   1059   1308   1858 
row 1843:   1009   1280   1581 
row 1844:   1023    784   1582 
row 1845:    892   1023    574 
row 1846:   1024    948    327 
row 1847:    328   1024    514 
row 1848:   1025    585    948 
row 1849:   1024   1025    948 
row 1850:   1026    279   1583 
row 1851:   1374   2553   1859 
row 1852:   1293    587   1288 
row 1853:    941   1027    322 
row 1854:   1028    452    897 
row 1855:   1524   1028    897 
row 1856:   1415   1695    793 
row 1857:   1677    239   1488 
row 1858:    591   1727   1416 
row 1859:   1524   1030    505 
row 1860:   1523   2167   1934 
row 1861:   1369   1416   1586 
row 1862:   1144    943    592 
row 1863:    741   1032    307 
row 1864:   1033    592    943 
row 1865:    955   1033    321 
row 1866:   1034    335   1529 
row 1867:    956    513   1587 
row 1868:   1186   2627   1860 
row 1869:   1249    945   1589 
row 1870:   1036   2044   1590 
row 1871:   1577    301   1591 
row 1872:   1037    585   1025 
row 1873:   1243   1287   1025 
row 1874:   1260    960    599 
row 1875:    230   1178    800 
row 1876:   2673    599   1422 
row 1877:   1037   1039    585 
row 1878:   1519    931    601 
row 1879:    496   1040    313 
row 1880:   1041    440    881 
row 1881:    885   1223    881 
row 1882:   2674   1413   1790 
row 1883:   1039   1042   2087 
row 1884:   1043   2321   2938 
row 1885:    806   1641   1944 
row 1886:   1863   2724   2837 
row 1887:    815   1602   1864 
row 1888:   1045   1749   2396 
row 1889:   1125   1552   1664 
row 1890:   1314   1866   2397 
row 1891:   1058   2205   2398 
row 1892:   1047    343    128 
row 1893:    129   1047    128 
row 1894:   1596   2725   2399 
row 1895:   1442    595   1602 
row 1896:   1187   1686   1869 
row 1897:   1292   1034   2400 
row 1898:   1431   1665    805 
row 1899:   1210    287   1870 
row 1900:   1487   1821   2366 
row 1901:    425   1342    693 
row 1902:   1052   1532   1604 
row 1903:   1539   1841   1871 
row 1904:   1053   1387   1606 
row 1905:   1174    319   1680 
row 1906:   1292    335   1034 
row 1907:   1442   1054    595 
row 1908:   1419   1055   1608 
row 1909:    962   1055    352 
row 1910:   1056   2942   2401 
row 1911:   1411   1787   2402 
row 1912:   1502   2150   2403 
row 1913:   1612   2272   2562 
row 1914:   1058   1867   1876 
row 1915:   1518   1832   1986 
row 1916:   1580   2934   2405 
row 1917:   1575   1857   1901 
row 1918:   1060    365    969 
row 1919:   1458   1262    969 
row 1920:   1061    616    529 
row 1921:   1262   1061    529 
row 1922:   1062    754    617 
row 1923:   1054   1420   1617 
row 1924:   1139   2148   1880 
row 1925:   1575   2266   2933 
row 1926:   1064   2253   2406 
row 1927:   1426   2084   2331 
row 1928:   1065    493   1284 
row 1929:   1579   2282   2241 
row 1930:   1184   1362    731 
row 1931:   1207   1066    434 
row 1932:   1441   2287   1883 
row 1933:   1087   1634   1884 
row 1934:   1617   1420   2279 
row 1935:   1608   1068    797 
row 1936:   1069   1313   2050 
row 1937:   1179   2274   3172 
row 1938:   1070   2300   2954 
row 1939:   1517   2471   2534 
row 1940:   2951   2090   2296 
row 1941:   1152   1995   2806 
row 1942:   1077   2303   1632 
row 1943:    964   1316   1633 
row 1944:   1073    357    967 
row 1945:    338   1073    967 
row 1946:   1074    361    531 
row 1947:    354   1074    531 
row 1948:   1079   1320    629 
row 1949:   1419    797   1634 
row 1950:   2397   1866   2409 
row 1951:   1297   2999   2410 
row 1952:   1355   1976   2411 
row 1953:   1072   2088   1638 
row 1954:   1078    364   1398 
row 1955:   1965    353   1198 
row 1956:   1079    629    820 
row 1957:   1645   1079    352 
row 1958:   1080   1770   2449 
row 1959:    934   1321   2062 
row 1960:   1386   1081   1640 
row 1961:    806   3077   1641 
row 1962:   1090   1555    632 
row 1963:    818   1082    357 
row 1964:   1651    219   1093 
row 1965:   2415   1083    699 
row 1966:   1084    633    883 
row 1967:    216   1084    420 
row 1968:   1555   1082    979 
row 1969:    766   1389    544 
row 1970:   1086   1323   1642 
row 1971:    774   1447   1643 
row 1972:   1087   1624   1644 
row 1973:    352   1634   1645 
row 1974:   1088    550    777 
row 1975:    375   1466    558 
row 1976:   1092   1965   1646 
row 1977:   1597   1598   1893 
row 1978:   1555   1090   1648 
row 1979:    637   1090    632 
row 1980:   1091    367    980 
row 1981:   1536   1091    980 
row 1982:   1092   1427   1649 
row 1983:   1466   1965    636 
row 1984:   1180   1346   1650 
row 1985:    699   1083   1651 
row 1986:   1094    364   1078 
row 1987:   1427   2140   1078 
row 1988:   1095    758    642 
row 1989:    970   1159    532 
row 1990:   1096    643     12 
row 1991:    415   1096    419 
row 1992:   1097    536    760 
row 1993:     87   1097     86 
row 1994:   2845   1839   2704 
row 1995:    984   2965   1895 
row 1996:   1454   2375   1896 
row 1997:   1391   2499   2793 
row 1998:    765   1388    552 
row 1999:    990   1100    380 
row 2000:   1101    649    662 
row 2001:    114   1101    551 
row 2002:   1102   2849   2918 
row 2003:   1543   2460   2414 
row 2004:   1400   2120   1900 
row 2005:   1099   2847   2971 
row 2006:   1104    375    655 
row 2007:    362   1104    655 
row 2008:   1105    376   1110 
row 2009:    837   1105    377 
row 2010:   1106    658   1201 
row 2011:   1469   1115   1333 
row 2012:   1107    780    383 
row 2013:    390   1111   1660 
row 2014:   1203    672    664 
row 2015:    991   1108   1111 
row 2016:   1109    649    552 
row 2017:    765   1160   1388 
row 2018:   1110    662    990 
row 2019:   1105   1110    377 
row 2020:   1660    660   1107 
row 2021:    991   1111    390 
row 2022:   1202    776    844 
row 2023:   1119    675   1661 
row 2024:   1113    668    563 
row 2025:    383   1113   1001 
row 2026:   1114    560    674 
row 2027:    778   1114    674 
row 2028:   1115    669    778 
row 2029:    663   1333    384 
row 2030:   1116    549    987 
row 2031:    561   1573    987 
row 2032:   1271    383   1662 
row 2033:   1001   1117    383 
row 2034:   1166   1403    781 
row 2035:   1202   1967    776 
row 2036:   1661    675   1112 
row 2037:    982    839   1663 
row 2038:   1120    564   1001 
row 2039:    563   1120   1001 
row 2040:   1122   1121   1472 
row 2041:    396   1121   1006 
row 2042:   1122    679   1725 
row 2043:   1121   1122   1006 
row 2044:   1857   2282   1901 
row 2045:   1284   2017   1018 
row 2046:   1124    889    443 
row 2047:    914   1124    687 
row 2048:   1125    864    965 
row 2049:    691   1552    965 
row 2050:   1126   1431   1902 
row 2051:   1818   1126    859 
row 2052:   1128    420    883 
row 2053:   1218   1127    695 
row 2054:   1128   1127    420 
row 2055:    699   2095   2415 
row 2056:   1129    283    914 
row 2057:   1408   1129    701 
row 2058:   1130    413    628 
row 2059:   1093   1130    702 
row 2060:   1131    224   1191 
row 2061:   2020   1451    824 
row 2062:   1132   2508   2416 
row 2063:   2040   1872   2417 
row 2064:   1133    756    351 
row 2065:    709   1383    755 
row 2066:   2430   2295   1172 
row 2067:   1077   1319   1906 
row 2068:   1135    903   1485 
row 2069:   1358   2192   1907 
row 2070:   1136    263    477 
row 2071:    854   1136    466 
row 2072:   1227    894   1360 
row 2073:    724   1137   1012 
row 2074:   1138    411    480 
row 2075:    292   1138    730 
row 2076:   1903    613   2972 
row 2077:   1184    731   1909 
row 2078:   1214    865    424 
row 2079:   1756   2899    872 
row 2080:   1228    901    904 
row 2081:   2192    902   2419 
row 2082:   1142    757    542 
row 2083:    229   1142    735 
row 2084:   1435   1143   1910 
row 2085:   1940   1429   1796 
row 2086:   1144    592    935 
row 2087:   1934   1291   2021 
row 2088:   1329   2647   2973 
row 2089:   1425   2441   2974 
row 2090:   1146    135    136 
row 2091:    945   1249    322 
row 2092:   1147    617   1913 
row 2093:    946   1529    744 
row 2094:   1768   2801   2422 
row 2095:   1583    279   2080 
row 2096:   1240    931   1040 
row 2097:   1255   1149   1701 
row 2098:   1730   2707   2975 
row 2099:   1377   2061   2109 
row 2100:   2785   1955   1956 
row 2101:   1251   2702   1919 
row 2102:   1718   3036   2423 
row 2103:   1772    750   1921 
row 2104:   1153    525    706 
row 2105:   1133   1153    755 
row 2106:   1154   1158   1922 
row 2107:    759   1566    989 
row 2108:   1155    759    543 
row 2109:    538   1155    763 
row 2110:   1156   2587   2424 
row 2111:   1842   2706   2975 
row 2112:   1736   1080   1639 
row 2113:    356   1157    764 
row 2114:   1693   2500   2426 
row 2115:   1922   1158   1658 
row 2116:   1159   1095    532 
row 2117:    968   1263    970 
row 2118:   1160    765   1922 
row 2119:   1782   2850    767 
row 2120:   1161    540    976 
row 2121:    768   1265   1926 
row 2122:    546   2687   2965 
row 2123:    770   1572   1927 
row 2124:   1927   1162    769 
row 2125:    994   1572    770 
row 2126:   1564   2010    548 
row 2127:   1553   1164    833 
row 2128:   1399   1447    626 
row 2129:   1672   1165    774 
row 2130:   1403    776   1118 
row 2131:    848   1166    781 
row 2132:   1599   2256   2427 
row 2133:    824   1191   1954 
row 2134:   1168    867   1821 
row 2135:   1342   1302   1051 
row 2136:   1414    792    317 
row 2137:    787   1169    868 
row 2138:   1737   2342   2773 
row 2139:   1518   2276   2536 
row 2140:   1375    902   1229 
row 2141:    457   1171    790 
row 2142:   1172   1630   1931 
row 2143:    791   1905   1936 
row 2144:   1173    236    462 
row 2145:    589   1173    898 
row 2146:   1767   2211   2429 
row 2147:    319   1174   1933 
row 2148:   1031   2166   1586 
row 2149:    935   1585   1934 
row 2150:   1884   1324   1935 
row 2151:   1068   1789   2827 
row 2152:   1905    799   2430 
row 2153:   1549   1177    799 
row 2154:   1178    522   1729 
row 2155:    800   1178   1038 
row 2156:   1627   2738   1937 
row 2157:   3165   2222   2921 
row 2158:   1646   1964   2432 
row 2159:    428   1180    803 
row 2160:   1181   1368   1940 
row 2161:   1497   2182   2433 
row 2162:   1971   1918   2434 
row 2163:    417   1182    939 
row 2164:   2556   1183   2250 
row 2165:   1641   2117   2305 
row 2166:   1909    731   1668 
row 2167:   1143   1184    809 
row 2168:   1185    705   1436 
row 2169:   1286    573   1945 
row 2170:   1702   2943   2609 
row 2171:   1430   2678   2436 
row 2172:    606   1299   2437 
row 2173:   1868   2604   1949 
row 2174:   2483   1188   2082 
row 2175:   1865   1893   1951 
row 2176:   1189    759    535 
row 2177:   1165   1189    821 
row 2178:   2922   1544   2784 
row 2179:   2200   2903   2910 
row 2180:   1191   1167   1954 
row 2181:   1131   1191    824 
row 2182:   1192   1735   1955 
row 2183:   1528    939   1956 
row 2184:   2395   1863   2837 
row 2185:   1350   2236   2932 
row 2186:   1194    650   1463 
row 2187:   1270   1266    833 
row 2188:   1195   1378   1959 
row 2189:    831   1522    934 
row 2190:   1425   2676   2441 
row 2191:   1273   2175   2442 
row 2192:   1746   1317   1962 
row 2193:   1642   1752   1963 
row 2194:   1646   1198   1964 
row 2195:    836    353   1965 
row 2196:   1199    551    662 
row 2197:    376   1199   1110 
row 2198:   1200   1160    767 
row 2199:   1391   1855   2443 
row 2200:   1201    661    982 
row 2201:   1106   1201    840 
row 2202:   1202   1112   1967 
row 2203:    665   1202    844 
row 2204:   1203    660   1111 
row 2205:   1108   1203   1111 
row 2206:   1334   1204   1968 
row 2207:   2181   1204    845 
row 2208:   1850   1856   1969 
row 2209:   1336    545   1755 
row 2210:   1206    400    491 
row 2211:    852   1206    851 
row 2212:   1207    736    500 
row 2213:   1066   1207    853 
row 2214:   1208    405    292 
row 2215:   1514   2197    855 
row 2216:   1209    916    441 
row 2217:    856   1209    919 
row 2218:   1818   1870   1478 
row 2219:   1357   1210    859 
row 2220:   1211    417   1215 
row 2221:   1168   1677    867 
row 2222:   1212   1696   1970 
row 2223:   1918   1182   2434 
row 2224:   1213    966    527 
row 2225:   1598   1597    864 
row 2226:   1214    872   2899 
row 2227:    865   1214   1140 
row 2228:   2366    805    607 
row 2229:   1211   1215    867 
row 2230:   1216    441    916 
row 2231:    874   1216    869 
row 2232:   1637   2746   1972 
row 2233:   1443   2189   2444 
row 2234:   1218    695    872 
row 2235:   1214   1218    872 
row 2236:   1219    257    900 
row 2237:    479   1219    900 
row 2238:   1224   2608   1974 
row 2239:   1825    875   1975 
row 2240:   1221    689    493 
row 2241:    921   1221    879 
row 2242:   1222    573    226 
row 2243:    435   1222    880 
row 2244:   1223   1041    881 
row 2245:   1351   1223    885 
row 2246:   1762   2354   2976 
row 2247:   1745   2348   2445 
row 2248:   1225    461    245 
row 2249:    891   1225    905 
row 2250:   1512   1226   1978 
row 2251:   1501   1827   2494 
row 2252:   1227    712    275 
row 2253:   1137   1227   1012 
row 2254:   1228    734   2419 
row 2255:    901   1228   1141 
row 2256:   1375   2106   1520 
row 2257:   1358   1763    902 
row 2258:   1230    575    782 
row 2259:    904   1230   1011 
row 2260:   1914   1768   2422 
row 2261:   3171   2530   3083 
row 2262:   1356   2094   1981 
row 2263:    715   1232    913 
row 2264:   1981   2094    448 
row 2265:   1504   1233    915 
row 2266:   1496    490    915 
row 2267:   1475   1817    922 
row 2268:   1235    721   1508 
row 2269:   1019   1235    923 
row 2270:   1236   1509   1511 
row 2271:   1226   1700    926 
row 2272:   1237   1505   1982 
row 2273:   1514   1237    928 
row 2274:   1238   2292   1983 
row 2275:   1829   2289   2447 
row 2276:   1610   2728   2448 
row 2277:   1877   1518   1986 
row 2278:   1701   1229    746 
row 2279:    931   1240   1149 
row 2280:   1387   1241   1987 
row 2281:   1639   1080   2449 
row 2282:   1242    307   1144 
row 2283:    935   2021   1144 
row 2284:   1243    503    313 
row 2285:   1287   1243    313 
row 2286:   1244    505   1989 
row 2287:    787   1244    936 
row 2288:   1841   2383   2450 
row 2289:    950   2335   2451 
row 2290:   1246    580    508 
row 2291:    942   1246   1016 
row 2292:   1247    279   1026 
row 2293:   1035   1293   1992 
row 2294:   1248   1256   1993 
row 2295:    946   1248   1034 
row 2296:   1589    945   1035 
row 2297:    743   1249    947 
row 2298:   1250    708    948 
row 2299:    585   1250    948 
row 2300:   1836   2702   1531 
row 2301:   1546   2225   2452 
row 2302:   1889   2806   2453 
row 2303:   3036   2451   2335 
row 2304:   1253    768   1535 
row 2305:   1394   1849    951 
row 2306:   2666   1331   2977 
row 2307:   1205   1254   1997 
row 2308:   1774   2664   3073 
row 2309:   1540   1255    953 
row 2310:   1256   2035   1993 
row 2311:    946    956   1998 
row 2312:   2622   2646   3116 
row 2313:   2465   1295   2979 
row 2314:   1682   3031   2923 
row 2315:   3050    802   2379 
row 2316:   1848   1548   2457 
row 2317:   1539   1871   2458 
row 2318:   1260    800   1038 
row 2319:    960   1260   1038 
row 2320:   1261    363   1159 
row 2321:    970   1261   1159 
row 2322:   1262    532   1060 
row 2323:    969   1262   1060 
row 2324:   1263    766   1719 
row 2325:    970   1263   1261 
row 2326:   1264    986   2010 
row 2327:    975   1264   1164 
row 2328:   2357    516   1771 
row 2329:   1926   1265   1161 
row 2330:   1266   1194    833 
row 2331:    980   1266    985 
row 2332:   1278   2078   2546 
row 2333:   1559   1275   2006 
row 2334:   1457   2520   2459 
row 2335:   1326    637   2008 
row 2336:   1393    768   1253 
row 2337:   1543   2768   2460 
row 2338:   1564   1270   2010 
row 2339:   1266   1270    985 
row 2340:   1271    673   2078 
row 2341:    383   1271    988 
row 2342:   1272    772    543 
row 2343:   1154   1272    989 
row 2344:   1461   2716   2980 
row 2345:   1568   2790   2012 
row 2346:   1754   1274   2013 
row 2347:   1694    545   2014 
row 2348:   2006   1721    549 
row 2349:    770   1275    994 
row 2350:   1276    781   1783 
row 2351:    564   1276    995 
row 2352:   1277    841    391 
row 2353:   1472   1277    997 
row 2354:   2123   1565   2462 
row 2355:   1660   1278   2005 
row 2356:   2240    788   1340 
row 2357:   1285   2019   1008 
row 2358:   1726   1581   2016 
row 2359:    573   1280   1009 
row 2360:   1281    578    786 
row 2361:    866   1281   1014 
row 2362:   1282    239   1302 
row 2363:    579   1282   1015 
row 2364:   2023   2277   2463 
row 2365:   1017   1591   1036 
row 2366:   1284    686   2017 
row 2367:   1065   1284   1018 
row 2368:   1575   1879   2018 
row 2369:   1279   1008   2019 
row 2370:   2503   1407   2165 
row 2371:   2244   1286   1022 
row 2372:   1287   1040    931 
row 2373:   1025   1287   1037 
row 2374:   1288    587   1710 
row 2375:   1026   1992   1247 
row 2376:   1289    591   1695 
row 2377:   1488   1289   1029 
row 2378:   1708    307   1242 
row 2379:   1524   1290   1030 
row 2380:   1291   1708   2021 
row 2381:    738   1291   1031 
row 2382:   1292   1054   1617 
row 2383:   1248   2400   1034 
row 2384:   1293   1027    587 
row 2385:   1992   1293   1288 
row 2386:   1580   2551   2464 
row 2387:   1283   2016   2463 
row 2388:   2000   2585   2465 
row 2389:   1861   2373   3054 
row 2390:   1439   1803   2466 
row 2391:   1048   1603   2033 
row 2392:   1297   2629   2467 
row 2393:   2482   1964   1089 
row 2394:   1784   2535   2468 
row 2395:   2364   1785   2362 
row 2396:   1299   1734   2032 
row 2397:   1603   2437   2033 
row 2398:   1374   1859   2599 
row 2399:   1256   1300   2035 
row 2400:   1301    607   1665 
row 2401:   1478   1301   1050 
row 2402:   1302    239   1168 
row 2403:   1051   1302   1168 
row 2404:   1798   1372   2367 
row 2405:   1546    949   2226 
row 2406:   1420   1304   2038 
row 2407:   1442   1304   1054 
row 2408:   1881   2252   2470 
row 2409:   3046   2281   2040 
row 2410:   1979   2799   1503 
row 2411:   1057   2943   2041 
row 2412:   1517   2940   2471 
row 2413:    930   2133   2870 
row 2414:   1858   1590   2044 
row 2415:   1008   1308   1059 
row 2416:   1706   2670   3110 
row 2417:   1410   2152   2671 
row 2418:   2260   3112   2981 
row 2419:   1595   1881   2475 
row 2420:   1363    619   1498 
row 2421:   1578   1668   2049 
row 2422:   1312    815   1623 
row 2423:   1176   1312   1067 
row 2424:   1313   2528   2476 
row 2425:   1984   2447   2968 
row 2426:   3119   2743   2478 
row 2427:   1629   2380   2053 
row 2428:   1315   2302   2054 
row 2429:   1834   2381   2055 
row 2430:   1316    526   1383 
row 2431:   1633   1316   1072 
row 2432:   1643   1447   2479 
row 2433:   1087   1644   2057 
row 2434:    871   2642   2480 
row 2435:   1732   2066   2059 
row 2436:   1931   1134   1172 
row 2437:   1632   1319   1077 
row 2438:   1320   2306   2060 
row 2439:   1075   1320   1079 
row 2440:   1707   1321   2061 
row 2441:    356    934   2062 
row 2442:   1453   1322   2063 
row 2443:   1433   2659   2064 
row 2444:   1323    834   1642 
row 2445:   1317   1323   1086 
row 2446:   1935   1324   2065 
row 2447:    352   1419   1634 
row 2448:   1891   3115   2481 
row 2449:   2029   1188   2482 
row 2450:   1326   2008   2068 
row 2451:    637   1326   1090 
row 2452:   1950   1327   2483 
row 2453:   1650    639   2069 
row 2454:   1328    640    364 
row 2455:    829   1328   1094 
row 2456:   2000   2465   2982 
row 2457:   1537   3086   2983 
row 2458:   1330   1642   2072 
row 2459:    555   1752   2073 
row 2460:   1898   2413   2486 
row 2461:   2715   1996   2977 
row 2462:   1332   2013   2076 
row 2463:   1103   2793   2077 
row 2464:   1333   1115    384 
row 2465:   1106   1333    663 
row 2466:   1815    846   1470 
row 2467:   1118   1968   1204 
row 2468:   2015   2462   2546 
row 2469:   1116   1335   1267 
row 2470:   1336    846    675 
row 2471:   1468   1723   1119 
row 2472:   1725   1000   1006 
row 2473:    563   1337   1120 
row 2474:   1704   1503   2612 
row 2475:    279    907   2080 
row 2476:   1339    684    907 
row 2477:   1020   1339    399 
row 2478:   1473    852    685 
row 2479:   1017   1590   2081 
row 2480:   1341    493    689 
row 2481:    298   1341    689 
row 2482:   1342   1051    693 
row 2483:   1281   1342    425 
row 2484:   2141    428    803 
row 2485:   1188   2601   2082 
row 2486:   1344    497    488 
row 2487:   1521   1344    488 
row 2488:   1345    700    920 
